"latitude","longitude","confidence"
-36.116,149.594,100
-35.944,149.346,65
-35.522,149.894,83
-35.523,149.873,88
-35.365,147.869,92
-35.367,147.84,91
-35.351,147.869,78
-35.371,147.864,93
-35.358,147.864,92
-35.333,147.833,74
-35.305,147.83,100
-35.276,147.854,77
-35.282,147.848,91
-35.004,150.454,81
-34.995,150.178,100
-34.987,150.14,75
-34.989,150.121,100
-34.98,150.133,100
-34.933,150.491,100
-34.935,150.474,100
-34.968,150.132,74
-34.956,150.13,100
-34.945,150.128,100
-34.911,150.362,89
-34.933,150.126,100
-34.883,150.315,65
-34.33,150.389,100
-34.332,150.373,100
-34.332,150.383,100
-34.333,150.366,100
-34.272,150.411,99
-34.249,150.408,69
-34.251,150.402,67
-34.27,149.97,85
-34.257,149.986,100
-34.221,150.235,85
-34.234,149.983,77
-34.219,150.018,100
-34.22,150,71
-34.224,149.963,100
-33.907,150.072,100
-33.909,150.054,83
-33.91,150.066,100
-33.87,150.235,86
-33.832,150.035,72
-33.833,150.046,74
-33.834,150.03,75
-33.825,150.01,73
-33.788,150.148,100
-33.79,150.13,73
-33.752,150.16,98
-33.657,150.438,84
-33.227,150.971,93
-33.229,150.956,100
-33.199,150.134,100
-33.188,150.132,72
-33.189,150.114,100
-33.194,150.063,96
-33.196,150.046,100
-33.18,150.096,99
-33.183,150.061,100
-33.185,150.044,100
-33.186,150.027,99
-33.19,150.126,100
-33.191,150.109,100
-33.197,150.057,100
-33.198,150.041,100
-33.18,150.107,99
-33.182,150.091,91
-33.184,150.073,100
-33.185,150.056,100
-33.187,150.039,100
-33.142,150.259,94
-33.131,150.256,100
-33.132,150.239,95
-33.041,150.011,100
-33.043,149.995,97
-33.031,149.993,88
-33.002,150.181,94
-32.984,150.247,97
-33.022,149.985,95
-32.985,150.241,100
-33.008,150.018,65
-32.971,149.926,100
-32.753,151.055,71
-32.721,150.907,65
-32.712,150.89,66
-32.701,150.889,100
-32.703,150.873,77
-32.691,150.887,100
-32.692,150.872,100
-32.694,150.857,100
-32.695,150.842,100
-32.685,150.84,100
-32.686,150.824,100
-32.763,150.078,84
-32.674,150.838,74
-32.676,150.823,100
-32.677,150.807,74
-32.666,150.806,100
-32.668,150.79,81
-32.656,150.804,100
-32.657,150.789,100
-32.664,150.799,100
-32.653,150.798,100
-32.654,150.782,100
-32.714,150.223,77
-32.644,150.781,100
-32.645,150.765,100
-32.703,150.221,100
-32.713,150.118,100
-32.715,150.102,100
-32.635,150.764,100
-32.692,150.22,69
-32.693,150.202,96
-32.695,150.184,100
-32.697,150.166,100
-32.702,150.116,100
-32.704,150.099,100
-32.624,150.762,100
-32.631,150.698,88
-32.684,150.182,94
-32.686,150.165,100
-32.688,150.148,100
-32.689,150.131,100
-32.691,150.114,100
-32.613,150.76,83
-32.615,150.744,97
-32.623,150.667,100
-32.65,150.41,79
-32.669,150.216,94
-32.671,150.198,100
-32.676,150.146,67
-32.678,150.13,100
-32.68,150.112,100
-32.612,150.665,100
-32.614,150.65,100
-32.658,150.214,89
-32.66,150.197,100
-32.603,150.648,73
-32.604,150.632,100
-32.629,150.391,100
-32.647,150.212,89
-32.594,150.63,100
-32.618,150.389,93
-32.584,150.614,100
-32.588,150.581,80
-32.605,150.404,100
-32.607,150.387,100
-32.62,150.257,93
-32.592,150.625,100
-32.618,150.383,100
-32.581,150.623,78
-32.582,150.608,100
-32.584,150.592,100
-32.6,150.447,66
-32.603,150.415,74
-32.605,150.398,100
-32.607,150.381,91
-32.62,150.252,91
-32.572,150.606,100
-32.573,150.59,100
-32.575,150.574,100
-32.589,150.444,100
-32.59,150.429,100
-32.592,150.413,100
-32.594,150.397,100
-32.598,150.249,68
-32.558,150.522,97
-32.562,150.491,100
-32.587,150.247,100
-32.588,150.231,96
-32.576,150.245,100
-32.577,150.229,100
-32.561,150.275,96
-32.563,150.259,100
-32.564,150.244,100
-32.566,150.228,100
-32.553,150.242,93
-32.158,151.402,100
-32.16,151.389,100
-32.161,151.374,93
-32.163,151.359,100
-32.165,151.345,100
-32.166,151.333,100
-32.148,151.4,77
-32.153,151.357,91
-32.154,151.344,100
-32.156,151.331,100
-32.148,151.338,100
-32.138,151.336,78
-32.126,151.349,100
-32.127,151.336,100
-32.115,151.347,100
-32.047,151.397,77
-31.792,151.87,100
-31.793,151.857,100
-31.795,151.844,87
-31.796,151.831,68
-31.798,151.818,100
-31.799,151.804,92
-31.78,151.88,100
-31.782,151.867,100
-31.783,151.854,93
-31.789,151.803,89
-31.772,151.865,85
-31.773,151.852,85
-31.778,151.813,100
-31.779,151.801,100
-31.781,151.788,100
-31.768,151.812,100
-31.769,151.799,100
-31.647,152.063,79
-31.63,152.126,95
-31.618,152.137,100
-31.62,152.125,66
-31.626,152.072,98
-31.609,152.135,100
-31.613,152.097,91
-31.615,152.084,95
-31.598,152.127,95
-31.587,152.138,71
-31.589,152.125,100
-31.59,152.112,83
-31.577,152.136,81
-31.579,152.123,100
-31.631,151.229,72
-31.631,151.13,100
-31.633,151.115,100
-31.626,151.123,90
-31.627,151.108,87
-31.595,151.205,100
-31.583,151.216,100
-31.442,152.084,100
-31.444,152.071,67
-31.432,152.083,81
-31.434,152.069,99
-31.501,151.324,100
-31.502,151.31,100
-31.504,151.296,97
-31.49,151.323,87
-31.492,151.309,100
-31.494,151.295,100
-31.495,151.281,100
-31.424,151.802,100
-31.426,151.789,100
-31.409,151.851,80
-31.41,151.838,69
-31.414,151.8,100
-31.416,151.788,100
-31.39,151.927,93
-31.391,151.914,100
-31.394,151.89,100
-31.406,151.787,100
-31.407,151.773,100
-31.394,151.798,100
-31.396,151.785,100
-31.397,151.772,100
-31.387,151.771,100
-31.389,151.757,100
-31.391,151.743,100
-31.381,151.742,100
-31.353,151.719,100
-31.355,151.707,100
-31.356,151.694,100
-31.343,151.718,100
-31.345,151.705,94
-31.356,151.337,94
-31.354,151.266,72
-31.142,150.601,83
-31.131,150.601,79
-31.137,150.611,100
-30.744,152.062,77
-30.746,152.049,100
-30.747,152.037,100
-30.655,152.128,75
-30.557,150.962,80
-30.551,150.954,81
-30.525,150.908,100
-30.526,150.895,100
-30.528,150.881,100
-30.529,150.867,96
-30.517,150.88,83
-30.519,150.865,100
-30.521,150.851,100
-30.509,150.864,81
-30.51,150.85,75
-30.098,150.904,83
-29.484,152.564,70
-29.485,152.553,65
-29.476,152.551,100
-29.442,152.166,77
-27.355,148.265,86
-19.619,144.494,82
-19.628,144.489,85
-18.432,145.229,69
-18.434,145.207,65
-18.167,144.072,70
-32.928,123.659,100
-32.928,123.652,84
-32.919,123.606,68
-32.479,123.479,78
-32.481,123.456,97
-32.483,123.434,67
-32.485,123.411,90
-32.464,123.5,94
-32.466,123.477,100
-32.468,123.455,74
-32.47,123.432,78
-32.451,123.498,99
-32.453,123.476,100
-32.455,123.453,100
-32.457,123.431,100
-32.439,123.497,100
-32.44,123.474,100
-32.442,123.452,100
-32.444,123.429,87
-32.426,123.495,100
-32.428,123.473,100
-32.43,123.45,100
-32.431,123.428,73
-32.413,123.494,100
-32.415,123.471,100
-32.417,123.449,100
-32.419,123.426,97
-32.4,123.492,78
-32.402,123.47,100
-32.404,123.447,100
-32.406,123.425,71
-32.426,123.488,100
-32.428,123.466,100
-32.43,123.444,100
-32.414,123.487,100
-32.416,123.465,100
-32.418,123.442,100
-32.401,123.486,99
-32.403,123.463,100
-32.405,123.441,100
-32.388,123.484,100
-32.39,123.462,100
-32.392,123.439,100
-32.375,123.482,100
-32.377,123.46,100
-32.379,123.438,100
-32.362,123.481,100
-32.364,123.459,81
-32.329,123.426,74
-32.215,121.364,67
-32.214,121.357,65
-32.089,121.643,88
-32.074,121.642,100
-32.06,121.64,100
-32.062,121.611,100
-32.045,121.638,91
-32.006,121.576,100
-32.041,121.661,100
-32.002,121.598,99
-32.004,121.569,100
-31.983,121.655,88
-31.985,121.626,100
-31.988,121.596,100
-31.992,121.538,77
-31.969,121.653,87
-31.971,121.624,100
-31.973,121.595,100
-31.975,121.566,100
-31.977,121.536,100
-31.957,121.623,85
-31.959,121.594,100
-31.961,121.564,99
-31.963,121.535,74
-31.955,121.443,96
-31.957,121.413,70
-31.938,121.472,100
-31.94,121.442,100
-31.942,121.411,100
-31.944,121.38,99
-31.919,121.53,94
-31.921,121.5,100
-31.923,121.47,100
-31.926,121.44,100
-31.928,121.41,100
-31.93,121.379,100
-31.955,121.617,91
-31.957,121.588,100
-31.952,121.468,94
-31.954,121.438,96
-31.935,121.496,100
-31.937,121.466,84
-31.939,121.436,81
-31.942,121.406,100
-31.944,121.375,67
-31.918,121.525,100
-31.92,121.495,100
-31.922,121.465,100
-31.925,121.435,100
-31.927,121.404,100
-31.929,121.373,100
-31.903,121.523,65
-31.906,121.493,100
-31.908,121.463,100
-31.91,121.433,99
-31.912,121.403,76
-31.634,119.731,97
-31.627,119.724,100
-31.212,121.165,99
-31.195,121.195,100
-31.197,121.164,100
-31.199,121.133,100
-31.201,121.103,100
-31.175,121.254,100
-31.178,121.224,100
-31.18,121.193,100
-31.186,121.101,85
-31.161,121.253,100
-31.175,121.247,100
-31.177,121.217,100
-31.18,121.186,100
-31.187,121.094,70
-31.158,121.276,80
-31.16,121.246,100
-30.916,123.622,96
-30.918,123.602,89
-30.898,123.683,100
-30.9,123.662,100
-30.902,123.641,100
-30.904,123.621,100
-30.906,123.6,93
-30.908,123.58,92
-30.91,123.559,100
-30.912,123.538,100
-30.88,123.742,73
-30.882,123.722,97
-30.884,123.701,100
-30.886,123.681,100
-30.888,123.66,100
-30.89,123.64,100
-30.892,123.619,100
-30.894,123.599,100
-30.895,123.578,100
-30.897,123.557,100
-30.899,123.536,88
-30.866,123.761,100
-30.868,123.74,100
-30.87,123.72,100
-30.872,123.7,100
-30.874,123.679,100
-30.876,123.659,98
-30.877,123.638,100
-30.879,123.618,100
-30.881,123.597,100
-30.883,123.576,100
-30.885,123.556,100
-30.887,123.535,84
-30.854,123.759,100
-30.856,123.739,100
-30.858,123.719,100
-30.86,123.698,97
-30.861,123.678,92
-30.867,123.616,80
-30.869,123.595,69
-30.871,123.575,84
-30.842,123.757,100
-30.844,123.737,100
-30.845,123.717,100
-30.849,123.676,79
-30.861,123.775,65
-30.863,123.755,100
-30.865,123.735,100
-30.867,123.714,98
-30.869,123.694,100
-30.871,123.674,100
-30.873,123.653,93
-30.875,123.633,100
-30.877,123.612,100
-30.879,123.591,100
-30.881,123.571,100
-30.883,123.55,100
-30.851,123.753,100
-30.853,123.733,100
-30.855,123.713,100
-30.857,123.693,85
-30.839,123.752,100
-30.841,123.732,100
-30.843,123.712,100
-30.847,123.671,65
-30.83,123.71,89
-30.832,123.69,83
-30.834,123.669,65
-30.818,123.708,99
-30.82,123.688,100
-30.804,123.727,81
-30.806,123.707,100
-30.808,123.687,85
-30.769,123.702,96
-30.772,123.662,72
-30.756,123.701,91
-30.758,123.681,77
-30.764,123.716,69
-30.766,123.696,97
-30.754,123.694,80
-30.769,123.402,73
-30.752,123.443,72
-30.754,123.422,100
-30.756,123.401,100
-29.179,128.227,82
-29.207,128.008,100
-29.208,127.997,100
-29.198,128.006,86
-29.199,127.995,98
-29.193,127.999,92
-29.072,128.346,70
-29.073,128.336,85
-29.026,128.211,75
-28.925,128.9,100
-28.935,128.827,100
-28.936,128.816,100
-28.938,128.806,100
-28.909,128.95,100
-28.91,128.94,100
-28.912,128.93,100
-28.913,128.919,100
-28.914,128.909,100
-28.916,128.898,100
-28.93,128.794,100
-28.931,128.783,100
-28.933,128.773,100
-28.895,128.98,100
-28.898,128.959,66
-28.9,128.949,99
-28.901,128.938,100
-28.902,128.928,76
-28.922,128.782,74
-28.924,128.771,100
-28.885,128.989,85
-28.915,128.77,100
-28.916,128.759,97
-28.875,129.002,82
-28.876,128.992,97
-28.878,128.981,81
-28.888,128.908,93
-28.889,128.898,71
-28.892,128.877,72
-28.893,128.867,94
-28.895,128.856,100
-28.896,128.846,97
-28.908,128.762,91
-28.866,129,97
-28.867,128.99,99
-28.869,128.979,100
-28.87,128.969,100
-28.872,128.959,100
-28.882,128.886,90
-28.883,128.875,100
-28.884,128.865,100
-28.886,128.855,100
-28.887,128.844,100
-28.855,129.009,100
-28.857,128.999,97
-28.858,128.988,90
-28.86,128.978,100
-28.861,128.967,100
-28.862,128.957,100
-28.864,128.947,100
-28.865,128.936,100
-28.867,128.926,89
-28.87,128.905,100
-28.871,128.895,100
-28.872,128.884,100
-28.874,128.874,100
-28.875,128.863,100
-28.877,128.853,100
-28.878,128.843,100
-28.88,128.832,100
-28.881,128.822,100
-28.882,128.811,100
-28.846,129.007,100
-28.848,128.997,100
-28.849,128.987,100
-28.851,128.976,100
-28.852,128.966,100
-28.853,128.955,69
-28.858,128.924,73
-28.865,128.872,88
-28.866,128.862,100
-28.868,128.851,100
-28.869,128.841,100
-28.87,128.83,100
-28.872,128.82,100
-28.873,128.81,100
-28.841,128.975,100
-28.843,128.964,100
-28.844,128.954,82
-28.863,128.818,100
-28.864,128.808,100
-28.834,128.963,100
-28.859,128.775,100
-28.829,128.93,71
-28.849,128.784,100
-28.85,128.773,100
-28.841,128.772,100
-28.805,128.968,100
-28.807,128.958,99
-28.808,128.947,100
-28.783,128.937,100
-28.784,128.927,100
-28.768,128.913,80
-28.756,128.932,96
-28.757,128.922,100
-28.76,128.901,100
-28.763,128.88,72
-28.767,128.849,96
-28.768,128.838,85
-28.751,128.899,74
-28.752,128.889,85
-28.754,128.878,100
-28.755,128.868,100
-28.756,128.858,100
-28.758,128.847,100
-28.759,128.837,89
-28.783,128.659,100
-28.785,128.648,100
-28.742,128.898,94
-28.743,128.887,100
-28.745,128.877,100
-28.746,128.866,95
-28.774,128.657,100
-28.776,128.647,100
-28.777,128.636,100
-28.78,128.615,100
-28.781,128.605,100
-28.783,128.594,100
-28.778,128.561,100
-28.779,128.55,81
-28.77,128.549,100
-28.771,128.538,100
-28.761,128.547,100
-28.762,128.536,97
-28.72,128.791,65
-28.722,128.781,100
-28.754,128.539,68
-28.711,128.79,100
-28.713,128.779,100
-28.74,128.58,100
-28.745,128.538,100
-28.701,128.799,100
-28.702,128.788,100
-28.703,128.778,100
-28.736,128.536,100
-28.689,128.818,100
-28.69,128.807,100
-28.692,128.797,100
-28.693,128.787,100
-28.694,128.776,100
-28.642,128.82,96
-28.655,128.527,89
-28.657,128.516,92
-28.602,128.711,74
-28.611,128.509,100
-28.612,128.498,100
-28.579,128.675,97
-28.58,128.664,99
-28.582,128.654,100
-28.583,128.644,100
-28.602,128.507,87
-28.567,128.694,100
-28.569,128.684,100
-28.568,128.619,100
-28.571,128.598,66
-28.572,128.588,77
-28.573,128.577,100
-28.575,128.567,66
-28.56,128.622,99
-28.561,128.612,100
-28.584,128.443,100
-28.585,128.433,95
-28.556,128.579,97
-28.432,129.414,100
-28.518,128.658,84
-28.517,128.593,92
-28.387,129.468,84
-28.378,129.467,100
-28.379,129.456,100
-28.511,128.496,100
-28.369,129.465,100
-28.492,128.568,65
-28.494,128.557,81
-28.497,128.536,80
-28.498,128.526,100
-28.499,128.515,100
-28.501,128.504,100
-28.485,128.555,92
-28.486,128.545,98
-28.487,128.534,100
-28.489,128.524,100
-28.009,131.507,95
-27.992,131.493,83
-28.136,129.744,70
-28.129,129.736,79
-28.12,129.735,90
-28.111,129.733,94
-27.956,128.533,88
-27.957,128.523,82
-27.946,128.542,100
-27.947,128.532,100
-27.948,128.521,100
-27.954,128.48,94
-27.955,128.469,99
-27.931,128.582,100
-27.936,128.541,100
-27.938,128.53,100
-27.943,128.489,100
-27.945,128.478,100
-27.946,128.468,100
-27.921,128.596,100
-27.923,128.585,100
-27.925,128.565,100
-27.935,128.492,100
-27.937,128.482,100
-27.938,128.471,100
-27.911,128.605,83
-27.925,128.501,88
-27.926,128.49,100
-27.928,128.48,100
-27.929,128.47,100
-27.917,128.489,100
-27.918,128.478,100
-27.92,128.468,100
-27.712,129.884,79
-27.908,128.487,94
-27.909,128.477,100
-27.911,128.466,100
-27.899,128.486,100
-27.9,128.475,100
-27.89,128.484,100
-27.891,128.474,100
-27.881,128.482,100
-27.882,128.472,91
-27.871,128.481,88
-27.834,128.623,100
-27.835,128.612,100
-27.821,128.656,100
-27.822,128.646,100
-27.824,128.636,89
-27.825,128.626,100
-27.827,128.615,100
-27.812,128.655,100
-27.813,128.645,90
-27.815,128.634,100
-27.816,128.624,100
-27.8,128.674,81
-27.803,128.653,71
-27.804,128.643,88
-27.806,128.633,98
-27.807,128.622,85
-27.799,128.334,100
-27.801,128.323,98
-27.806,128.282,100
-27.792,128.322,98
-27.792,128.247,100
-27.77,128.355,97
-27.754,128.127,80
-27.756,128.116,100
-27.745,128.125,100
-27.746,128.115,100
-27.717,128.121,100
-27.71,128.124,100
-25.813,131.728,100
-25.815,131.717,100
-25.59,131.761,71
-25.819,127.989,100
-25.467,127.874,86
-25.455,127.893,86
-25.495,127.473,73
-24.782,127.392,85
-24.956,122.916,100
-24.963,122.911,100
-24.949,122.928,100
-24.951,122.909,100
-21.197,119.185,86
-19.954,123.023,98
-19.955,123.008,92
-19.944,123.006,100
-19.946,122.992,70
-19.944,123,99
-18.629,125.8,86
-17.298,144.071,71
-18.401,145.287,76
-19.383,138.717,75
-19.397,138.714,73
-19.39,138.709,84
-19.403,138.706,76
-21.374,140.732,72
-21.458,140.815,66
-21.491,140.748,72
-24.598,146.754,66
-24.861,147.77,83
-30.522,150.876,82
-30.524,150.9,90
-30.738,152.063,74
-31.34,151.723,79
-31.352,151.693,100
-31.354,151.723,100
-31.356,151.75,67
-31.368,151.723,100
-31.371,151.75,98
-31.385,151.75,100
-31.387,151.777,100
-31.401,151.777,100
-31.404,151.806,100
-31.358,151.718,100
-31.36,151.746,76
-31.375,151.746,100
-31.391,151.772,100
-31.405,151.772,99
-31.408,151.801,100
-31.422,151.799,91
-31.487,151.313,91
-31.499,151.287,100
-31.501,151.314,100
-31.584,151.219,95
-31.586,151.246,89
-31.591,151.236,65
-31.624,151.127,71
-31.638,151.127,87
-32.049,151.405,77
-32.15,151.371,93
-32.155,151.365,97
-32.572,150.584,87
-32.574,150.608,100
-32.557,150.245,100
-32.559,150.271,91
-32.57,150.243,100
-32.586,150.437,100
-32.605,150.656,84
-32.607,150.681,85
-32.642,150.779,99
-32.622,150.383,75
-32.636,150.772,100
-32.62,150.398,78
-32.685,150.872,95
-32.676,150.129,100
-32.689,150.127,92
-32.693,150.174,76
-32.695,150.195,94
-32.675,150.124,100
-32.677,150.147,100
-32.688,150.123,100
-32.691,150.169,80
-32.693,150.191,100
-32.713,150.119,80
-33.04,150.018,73
-33.039,150.013,74
-33.185,150.057,91
-33.784,150.136,68
-33.828,150.032,70
-33.83,150.057,100
-33.84,150.047,81
-34.225,149.988,95
-34.222,149.981,92
-34.261,149.977,100
-34.345,150.502,67
-33.967,142.223,100
-33.969,142.234,100
-33.975,142.21,100
-33.976,142.221,100
-33.978,142.232,100
-33.984,142.208,76
-33.985,142.219,100
-33.987,142.23,100
-35.517,149.897,90
-35.528,149.871,100
-35.53,149.895,100
-35.532,149.921,100
-35.36,147.868,100
-35.543,149.893,100
-35.545,149.919,100
-35.369,147.862,100
-35.54,149.889,100
-35.542,149.914,100
-35.898,147.569,76
-36.112,149.616,73
-36.132,149.532,74
-36.134,149.559,75
-34.567,135.611,71
-36.817,148.341,66
-36.819,148.366,74
-37.183,148.534,67
-37.213,148.594,80
-37.236,148.57,96
-37.334,148.51,100
-37.346,148.511,100
-37.336,148.503,100
-37.337,148.526,84
-37.348,148.504,89
-37.369,147.694,100
-37.408,147.73,80
-37.403,147.55,100
-37.421,147.75,91
-37.433,147.749,100
-37.435,147.767,96
-37.458,147.887,100
-37.46,147.907,100
-37.462,147.926,100
-37.589,149.401,99
-37.591,149.427,98
-37.593,149.452,88
-37.468,147.866,97
-37.47,147.886,100
-37.472,147.904,100
-37.473,147.924,100
-37.6,149.374,98
-37.602,149.4,89
-37.605,149.425,100
-37.607,149.451,100
-37.463,147.88,100
-37.465,147.899,100
-37.466,147.918,100
-37.586,149.394,95
-37.587,149.42,100
-37.589,149.445,92
-37.475,147.879,100
-37.477,147.897,100
-37.478,147.915,100
-37.48,147.935,81
-37.597,149.367,81
-37.599,149.393,100
-37.601,149.418,93
-37.603,149.444,100
-37.487,147.877,100
-37.489,147.895,70
-37.61,149.366,96
-37.612,149.391,97
-37.614,149.417,100
-37.616,149.442,100
-37.499,147.876,100
-37.623,149.365,100
-37.625,149.39,100
-37.627,149.415,100
-37.629,149.44,100
-37.634,149.337,98
-37.636,149.363,100
-37.638,149.388,100
-37.64,149.413,100
-37.642,149.439,100
-37.497,147.593,67
-37.5,147.633,71
-37.523,147.872,95
-37.647,149.336,71
-37.649,149.361,100
-37.651,149.386,100
-37.653,149.411,100
-37.655,149.437,100
-37.657,149.463,100
-37.51,147.612,100
-37.512,147.632,100
-37.534,147.871,100
-37.536,147.891,100
-37.538,147.912,100
-37.54,147.933,100
-37.66,149.334,81
-37.662,149.36,100
-37.664,149.384,100
-37.666,149.41,100
-37.668,149.436,100
-37.67,149.461,100
-37.524,147.631,100
-37.526,147.649,100
-37.552,147.932,93
-37.675,149.359,100
-37.677,149.383,100
-37.679,149.409,100
-37.681,149.434,100
-37.684,149.46,100
-37.688,149.511,100
-37.69,149.537,84
-37.689,149.357,100
-37.691,149.382,100
-37.693,149.407,100
-37.695,149.433,100
-37.697,149.458,100
-37.699,149.484,100
-37.701,149.51,100
-37.52,147.626,100
-37.521,147.645,100
-37.541,147.866,95
-37.543,147.886,100
-37.544,147.906,100
-37.546,147.928,100
-37.66,149.355,100
-37.662,149.38,100
-37.664,149.405,100
-37.666,149.431,100
-37.667,149.457,100
-37.531,147.625,100
-37.533,147.643,89
-37.673,149.354,98
-37.675,149.379,100
-37.677,149.404,100
-37.679,149.43,100
-37.681,149.455,100
-37.682,149.481,74
-37.684,149.506,93
-37.686,149.532,96
-37.686,149.353,100
-37.688,149.377,100
-37.69,149.402,100
-37.692,149.428,100
-37.694,149.453,100
-37.696,149.479,97
-37.698,149.505,100
-37.699,149.351,100
-37.701,149.376,100
-37.703,149.401,100
-37.705,149.427,100
-37.707,149.452,100
-37.709,149.478,100
-37.598,147.963,86
-37.711,149.325,100
-37.712,149.35,100
-37.714,149.375,100
-37.716,149.4,100
-37.718,149.425,100
-37.72,149.45,100
-37.722,149.476,100
-37.724,149.323,100
-37.726,149.348,100
-37.727,149.373,100
-37.729,149.399,100
-37.731,149.424,100
-37.733,149.449,100
-37.735,149.475,100
-37.737,149.321,100
-37.739,149.346,100
-37.741,149.372,100
-37.743,149.397,100
-37.745,149.422,100
-37.747,149.448,100
-37.749,149.474,97
-37.75,149.32,100
-37.752,149.345,100
-37.754,149.371,100
-37.756,149.396,100
-37.758,149.421,99
-37.763,149.319,100
-37.765,149.344,100
-37.769,149.395,100
-37.771,149.42,95
-37.773,149.446,91
-37.776,149.318,100
-37.778,149.343,100
-37.748,149.338,100
-37.75,149.364,100
-37.752,149.389,100
-37.754,149.414,93
-37.756,149.44,94
-37.757,149.466,98
-37.761,149.337,100
-37.763,149.362,100
-37.765,149.387,100
-37.769,149.439,90
-37.774,149.336,100
-37.776,149.361,100
-24.778,127.385,69
-26.666,124.127,91
-26.673,124.096,100
-26.675,124.111,100
-26.677,124.126,76
-26.684,124.094,85
-27.924,122.764,91
-28.775,128.646,92
